customer_id,order_date,order_id,hub_id,product_id,sales
357464,23-05-2019,10859021,4,15858,22
357477,23-05-2019,10859025,4,15858,44
357492,23-05-2019,10859029,4,25310,63
357495,23-05-2019,10859031,4,25304,42
356474,23-05-2019,10859033,4,15858,22
349223,23-05-2019,10859037,4,1,52
349223,23-05-2019,10859037,4,25523,58
356669,23-05-2019,10859040,4,15858,22
357579,23-05-2019,10859044,4,15858,22
357579,23-05-2019,10859044,4,15864,32
350538,23-05-2019,10859048,4,15858,22
357623,23-05-2019,10859051,4,25310,21
357617,23-05-2019,10859054,4,25305,69
357327,23-05-2019,10859058,4,15858,44
356706,23-05-2019,10859063,4,25452,23
340018,23-05-2019,10859064,4,1,52
340018,23-05-2019,10859064,4,2,21
357676,23-05-2019,10859067,4,15858,22
357665,23-05-2019,10859070,4,25523,87
338651,23-05-2019,10859072,4,1,52
356586,23-05-2019,10859076,4,15864,32
356586,23-05-2019,10859076,4,25304,42
357690,23-05-2019,10859080,4,15858,44
337313,23-05-2019,10859084,4,15858,44
337313,23-05-2019,10859084,4,25523,29
357987,23-05-2019,10859086,4,2,21
1005,23-05-2019,10859091,4,25304,63
1005,23-05-2019,10859091,4,25306,56
347582,23-05-2019,10859093,4,2,21
349956,23-05-2019,10859097,4,15858,22
352731,23-05-2019,10859100,4,25310,42
349251,23-05-2019,10859101,4,12,60
349251,23-05-2019,10859101,4,25310,21
349251,23-05-2019,10859101,4,25455,22
345994,23-05-2019,10859104,4,2,21
345994,23-05-2019,10859104,4,5159,18
345994,23-05-2019,10859104,4,8953,26
344283,23-05-2019,10859108,4,2,42
344283,23-05-2019,10859108,4,4075,249
344283,23-05-2019,10859108,4,9918,37.5
344283,23-05-2019,10859108,4,15867,12.5
351246,23-05-2019,10859112,4,2,21
351246,23-05-2019,10859112,4,4911,70
352387,23-05-2019,10859115,4,14,64
352387,23-05-2019,10859115,4,24638,28
352279,23-05-2019,10859118,4,25452,46
339960,23-05-2019,10859119,4,25523,87
347900,23-05-2019,10859121,4,2,63
352047,23-05-2019,10859122,4,25523,58
344350,23-05-2019,10859126,4,15858,66
351752,23-05-2019,10859129,4,1,26
351565,23-05-2019,10859132,4,1,26
339122,23-05-2019,10859134,4,15858,44
347022,23-05-2019,10859137,4,5125,26
347022,23-05-2019,10859137,4,5259,26
347022,23-05-2019,10859137,4,8918,18
347022,23-05-2019,10859137,4,11880,99
347022,23-05-2019,10859137,4,15858,22
347022,23-05-2019,10859137,4,17934,31
347022,23-05-2019,10859137,4,25458,64
347022,23-05-2019,10859137,4,25524,48
352325,23-05-2019,10859144,4,25523,29
354556,23-05-2019,10859148,4,1,52
349204,23-05-2019,10859151,4,4911,35
347806,23-05-2019,10859154,4,17928,44
343276,23-05-2019,10859158,4,1,26
343276,23-05-2019,10859158,4,4012,256
343276,23-05-2019,10859158,4,5184,62.75
343276,23-05-2019,10859158,4,5351,89
343276,23-05-2019,10859158,4,8733,114
343276,23-05-2019,10859158,4,8914,19
343276,23-05-2019,10859158,4,8953,26
337374,23-05-2019,10859165,4,25310,21
343043,23-05-2019,10859168,4,25523,29
336101,23-05-2019,10859171,4,25523,29
348699,23-05-2019,10859173,4,24638,28
348699,23-05-2019,10859173,4,24641,22
337345,23-05-2019,10859178,4,2,63
351870,23-05-2019,10859180,4,1,78
351870,23-05-2019,10859180,4,4741,24
350289,23-05-2019,10859184,4,2,21
350289,23-05-2019,10859184,4,4880,45
350289,23-05-2019,10859184,4,4911,35
350289,23-05-2019,10859184,4,5027,39
350289,23-05-2019,10859184,4,8410,55
350289,23-05-2019,10859184,4,8914,19
351446,23-05-2019,10859192,4,25523,58
336446,23-05-2019,10859194,4,24638,28
338104,23-05-2019,10859198,4,5616,72
351477,23-05-2019,10859201,4,1,52
351477,23-05-2019,10859201,4,15858,22
358128,23-05-2019,10859204,4,15858,22
339658,23-05-2019,10859206,4,24639,48
356572,23-05-2019,10859210,4,15858,22
356572,23-05-2019,10859210,4,25523,29
358155,23-05-2019,10859211,4,15858,44
358155,23-05-2019,10859211,4,25523,58
339895,23-05-2019,10859214,4,25524,48
337471,23-05-2019,10859218,4,1,26
337471,23-05-2019,10859218,4,5072,36
337471,23-05-2019,10859218,4,25452,23
358173,23-05-2019,10859221,4,15858,44
336382,23-05-2019,10859225,4,2,21
358193,23-05-2019,10859228,4,25523,87
358220,23-05-2019,10859230,4,15858,22
345571,23-05-2019,10859234,4,15858,22
350174,23-05-2019,10859237,4,14,64
353091,23-05-2019,10859241,4,15858,22
358293,23-05-2019,10859243,4,15858,22
358305,23-05-2019,10859247,4,25453,58
351498,23-05-2019,10859249,4,2,42
358324,23-05-2019,10859252,4,1,52
336544,23-05-2019,10859255,4,1,26
336544,23-05-2019,10859255,4,25452,46
336544,23-05-2019,10859255,4,25453,29
358184,23-05-2019,10859257,4,24641,22
358254,23-05-2019,10859261,4,5123,70
358254,23-05-2019,10859261,4,12347,15
358254,23-05-2019,10859261,4,15858,22
358254,23-05-2019,10859261,4,24652,21
358366,23-05-2019,10859266,4,145,335
358366,23-05-2019,10859266,4,208,52
358366,23-05-2019,10859266,4,15858,44
349225,23-05-2019,10859271,4,15858,44
349225,23-05-2019,10859271,4,25306,56
342751,23-05-2019,10859274,4,2,21
358297,23-05-2019,10859277,4,25455,44
358410,23-05-2019,10859280,4,1,26
358410,23-05-2019,10859280,4,2,42
349759,23-05-2019,10859283,4,15858,44
349759,23-05-2019,10859283,4,25523,58
345475,23-05-2019,10859287,4,25523,29
358627,23-05-2019,10859290,4,4911,35
358627,23-05-2019,10859290,4,24638,56
358627,23-05-2019,10859290,4,24641,66
358644,23-05-2019,10859294,4,25304,105
357298,23-05-2019,10859297,4,25304,84
357298,23-05-2019,10859297,4,25306,28
358775,23-05-2019,10859301,4,25523,58
339080,23-05-2019,10859303,4,1,26
339080,23-05-2019,10859303,4,2,21
356639,23-05-2019,10859309,4,4741,24
356639,23-05-2019,10859309,4,5038,17
356639,23-05-2019,10859309,4,25452,46
356639,23-05-2019,10859309,4,25453,58
358805,23-05-2019,10859313,4,15858,44
358841,23-05-2019,10859316,4,15858,44
358856,23-05-2019,10859319,4,25310,42
358859,23-05-2019,10859323,4,25523,58
358854,23-05-2019,10859326,4,25304,21
358872,23-05-2019,10859328,4,4911,105
358872,23-05-2019,10859328,4,15858,44
358872,23-05-2019,10859328,4,25523,29
358909,23-05-2019,10859332,4,1,104
356795,23-05-2019,10859336,4,15858,44
358191,23-05-2019,10859339,4,25524,48
358946,23-05-2019,10859341,4,25523,58
358957,23-05-2019,10859346,4,15858,22
358957,23-05-2019,10859346,4,25524,24
358967,23-05-2019,10859348,4,24641,22
357171,23-05-2019,10859351,4,2,21
359092,23-05-2019,10859355,4,15858,88
344183,23-05-2019,10859359,4,2,42
356675,23-05-2019,10859361,4,25454,115
359270,23-05-2019,10859364,4,15858,22
358767,23-05-2019,10859367,4,2,42
358327,23-05-2019,10859370,4,25453,58
358327,23-05-2019,10859370,4,25455,22
336679,23-05-2019,10859374,4,25452,46
336365,23-05-2019,10859376,4,2,84
336365,23-05-2019,10859376,4,2060,245
336365,23-05-2019,10859376,4,15864,32
336365,23-05-2019,10859376,4,24762,40
359429,23-05-2019,10859382,4,24638,56
346105,23-05-2019,10859384,4,1,52
346105,23-05-2019,10859384,4,8103,20
351559,23-05-2019,10859387,4,25310,42
353601,23-05-2019,10859389,4,2,42
351994,23-05-2019,10859391,4,25523,58
354126,23-05-2019,10859394,4,24638,84
347576,23-05-2019,10859395,4,25523,58
352495,23-05-2019,10859398,4,25306,28
337541,23-05-2019,10859399,4,25310,42
352319,23-05-2019,10859403,4,25523,58
344478,23-05-2019,10859406,4,25310,42
351354,23-05-2019,10859410,4,4741,96
351354,23-05-2019,10859410,4,4911,35
351354,23-05-2019,10859410,4,5126,12
351354,23-05-2019,10859410,4,16151,20
351354,23-05-2019,10859410,4,16152,10
351354,23-05-2019,10859410,4,25007,25
351354,23-05-2019,10859410,4,25050,7
351354,23-05-2019,10859410,4,25453,58
343450,23-05-2019,10859415,4,1,26
343450,23-05-2019,10859415,4,5055,38
343450,23-05-2019,10859415,4,24642,44
353697,23-05-2019,10859419,4,2,63
353697,23-05-2019,10859419,4,4911,70
352561,23-05-2019,10859424,4,25523,29
342042,23-05-2019,10859426,4,15858,88
355786,23-05-2019,10859430,4,15858,22
343596,23-05-2019,10859432,4,15858,44
343596,23-05-2019,10859432,4,25523,58
347651,23-05-2019,10859435,4,25523,29
339293,23-05-2019,10859437,4,25523,29
339293,23-05-2019,10859437,4,25575,22
358334,23-05-2019,10859441,4,25523,58
337347,23-05-2019,10859443,4,15858,44
359542,23-05-2019,10859445,4,1,52
359542,23-05-2019,10859445,4,4911,35
358788,23-05-2019,10859447,4,15858,44
359558,23-05-2019,10859451,4,25523,29
359567,23-05-2019,10859455,4,25523,58
359577,23-05-2019,10859457,4,1,52
359577,23-05-2019,10859457,4,25050,14
358750,23-05-2019,10859461,4,1,26
358750,23-05-2019,10859461,4,2,42
337411,23-05-2019,10859466,4,4911,35
337411,23-05-2019,10859466,4,25575,88
359616,23-05-2019,10859470,4,1,52
359616,23-05-2019,10859470,4,12347,15
358289,23-05-2019,10859472,4,25454,23
359637,23-05-2019,10859476,4,15858,88
348451,23-05-2019,10859479,4,4741,24
348451,23-05-2019,10859479,4,15858,44
356918,23-05-2019,10859484,4,1,26
356918,23-05-2019,10859484,4,25308,36
356390,23-05-2019,10859489,4,25524,48
359717,23-05-2019,10859493,4,25093,49.5
359717,23-05-2019,10859493,4,25304,63
359717,23-05-2019,10859493,4,25306,28
337780,23-05-2019,10859495,4,2,63
346017,23-05-2019,10859498,4,4911,70
339273,23-05-2019,10859502,4,1,26
360009,23-05-2019,10859505,4,25454,92
358323,23-05-2019,10859507,4,25453,116
358323,23-05-2019,10859507,4,25455,44
357202,23-05-2019,10859510,4,5159,18
357202,23-05-2019,10859510,4,17931,56
347682,23-05-2019,10859513,4,25304,42
360165,23-05-2019,10859517,4,1,78
358143,23-05-2019,10859520,4,24641,44
339130,23-05-2019,10859524,4,25310,42
347733,23-05-2019,10859528,4,15858,110
358409,23-05-2019,10859532,4,1,26
351919,23-05-2019,10859535,4,25523,58
358865,23-05-2019,10859539,4,15858,66
356753,23-05-2019,10859541,4,15858,44
359781,23-05-2019,10859543,4,2,84
358832,23-05-2019,10859546,4,25452,46
359999,23-05-2019,10859549,4,1,26
359999,23-05-2019,10859549,4,2,21
359999,23-05-2019,10859549,4,4882,35
359999,23-05-2019,10859549,4,6988,25
359999,23-05-2019,10859549,4,25007,25
336354,23-05-2019,10859555,4,2,21
360402,23-05-2019,10859557,4,4911,35
360402,23-05-2019,10859557,4,15858,88
360487,23-05-2019,10859561,4,15858,22
360487,23-05-2019,10859561,4,25523,29
360513,23-05-2019,10859564,4,25310,21
347583,23-05-2019,10859568,4,15858,22
360364,23-05-2019,10859571,4,2,63
360672,23-05-2019,10859574,4,25454,46
360764,23-05-2019,10859575,4,1,52
337211,23-05-2019,10859579,4,2,84
349412,23-05-2019,10859582,4,2,21
360907,23-05-2019,10859585,4,1,52
338714,23-05-2019,10859588,4,1,78
358137,23-05-2019,10859590,4,4882,35
358137,23-05-2019,10859590,4,5143,139
358137,23-05-2019,10859590,4,15858,88
358137,23-05-2019,10859590,4,16148,13
356802,23-05-2019,10859594,4,25304,21
359395,23-05-2019,10859598,4,25575,66
360974,23-05-2019,10859602,4,25575,44
357641,23-05-2019,10859605,4,15858,22
359676,23-05-2019,10859609,4,2,21
349193,23-05-2019,10859611,4,25523,29
361052,23-05-2019,10859614,4,25453,29
337122,23-05-2019,10859618,4,2,42
350200,23-05-2019,10859620,4,2243,34
350200,23-05-2019,10859620,4,4695,34.2
350200,23-05-2019,10859620,4,5017,30
350200,23-05-2019,10859620,4,5046,38
350200,23-05-2019,10859620,4,5125,26
350200,23-05-2019,10859620,4,15858,22
350200,23-05-2019,10859620,4,15867,25
345367,23-05-2019,10859626,4,4911,70
359642,23-05-2019,10859629,4,25523,29
340392,23-05-2019,10859633,4,1,52
340392,23-05-2019,10859633,4,2,21
361185,23-05-2019,10859635,4,15858,22
361206,23-05-2019,10859638,4,25453,58
356856,23-05-2019,10859639,4,9339,23
356856,23-05-2019,10859639,4,25310,42
361237,23-05-2019,10859643,4,15858,44
361259,23-05-2019,10859645,4,25304,42
361269,23-05-2019,10859647,4,25304,21
361163,23-05-2019,10859651,4,24638,28
361230,23-05-2019,10859654,4,25523,29
361330,23-05-2019,10859657,4,25304,21
361330,23-05-2019,10859657,4,25523,29
337401,23-05-2019,10859662,4,24638,56
361334,23-05-2019,10859664,4,25523,58
361351,23-05-2019,10859666,4,25452,69
361200,23-05-2019,10859668,4,25452,69
355509,23-05-2019,10859671,4,25575,44
349705,23-05-2019,10859674,4,2,21
361357,23-05-2019,10859677,4,25305,23
361296,23-05-2019,10859681,4,25453,29
347815,23-05-2019,10859685,4,15858,44
361371,23-05-2019,10859688,4,1,52
361371,23-05-2019,10859688,4,5259,26
347737,23-05-2019,10859692,4,15858,88
361430,23-05-2019,10859695,4,25524,24
361437,23-05-2019,10859699,4,15858,22
359486,23-05-2019,10859703,4,25575,44
361459,23-05-2019,10859706,4,25452,46
361459,23-05-2019,10859706,4,25453,29
361440,23-05-2019,10859710,4,15858,44
361440,23-05-2019,10859710,4,25455,22
361440,23-05-2019,10859710,4,25523,29
361186,23-05-2019,10859715,4,15858,22
361422,23-05-2019,10859718,4,15858,44
361433,23-05-2019,10859720,4,25523,29
355752,23-05-2019,10859724,4,2,21
340691,23-05-2019,10859728,4,25309,57
351051,23-05-2019,10859730,4,1,78
361646,23-05-2019,10859733,4,1,26
361584,23-05-2019,10859735,4,1,26
361584,23-05-2019,10859735,4,5080,48
341773,23-05-2019,10859738,4,25306,112
358187,23-05-2019,10859742,4,5072,18
358187,23-05-2019,10859742,4,5259,26
358187,23-05-2019,10859742,4,15858,22
357865,23-05-2019,10859746,4,25304,21
352870,23-05-2019,10859749,4,1,52
352870,23-05-2019,10859749,4,2,42
357244,23-05-2019,10859753,4,25306,84
361828,23-05-2019,10859756,4,15858,44
358393,23-05-2019,10859758,4,2,42
358393,23-05-2019,10859758,4,25523,29
361623,23-05-2019,10859761,4,15858,88
344215,23-05-2019,10859765,4,25306,56
344215,23-05-2019,10859765,4,25309,57
344215,23-05-2019,10859765,4,25458,32
361882,23-05-2019,10859770,4,1,26
361886,23-05-2019,10859773,4,25455,44
361852,23-05-2019,10859775,4,1,52
361852,23-05-2019,10859775,4,5130,140
361852,23-05-2019,10859775,4,8911,20
361925,23-05-2019,10859779,4,1,26
361925,23-05-2019,10859779,4,10871,54
361930,23-05-2019,10859783,4,1,26
361930,23-05-2019,10859783,4,25009,20
353429,23-05-2019,10859785,4,4911,35
353429,23-05-2019,10859785,4,25524,24
344268,23-05-2019,10859789,4,1,26
344268,23-05-2019,10859789,4,25575,44
361991,23-05-2019,10859793,4,4911,35
361991,23-05-2019,10859793,4,15858,66
266411,23-05-2019,10859797,4,4911,35
266411,23-05-2019,10859797,4,15858,44
361447,23-05-2019,10859801,4,25453,29
362042,23-05-2019,10859805,4,15858,44
361223,23-05-2019,10859810,4,2,21
360640,23-05-2019,10859812,4,25524,48
361780,23-05-2019,10859815,4,1,52
361780,23-05-2019,10859815,4,12453,32
361780,23-05-2019,10859815,4,25309,38
347612,23-05-2019,10859819,4,15858,22
347612,23-05-2019,10859819,4,15861,42
362226,23-05-2019,10859822,4,15858,22
361190,23-05-2019,10859827,4,25304,42
358673,23-05-2019,10859830,4,25575,44
362317,23-05-2019,10859834,4,25453,29
349911,23-05-2019,10859836,4,25306,28
341184,23-05-2019,10859838,4,4741,48
341184,23-05-2019,10859838,4,15858,66
361972,23-05-2019,10859843,4,15858,22
338647,23-05-2019,10859845,4,15858,66
362423,23-05-2019,10859849,4,25575,66
362445,23-05-2019,10859853,4,25575,22
362504,23-05-2019,10859856,4,1,26
362504,23-05-2019,10859856,4,4882,35
362504,23-05-2019,10859856,4,12456,35
341948,23-05-2019,10859859,4,25306,56
358250,23-05-2019,10859862,4,25575,44
361926,23-05-2019,10859866,4,25310,21
338571,23-05-2019,10859868,4,25310,21
348847,23-05-2019,10859871,4,2307,93
348847,23-05-2019,10859871,4,5043,38
348847,23-05-2019,10859871,4,5128,120
348847,23-05-2019,10859871,4,12456,35
348847,23-05-2019,10859871,4,15858,66
339856,23-05-2019,10859878,4,2,42
341112,23-05-2019,10859880,4,2,21
360370,23-05-2019,10859883,4,1,52
347901,23-05-2019,10859886,4,15858,44
347570,23-05-2019,10859887,4,15858,66
362192,23-05-2019,10859891,4,15858,22
361167,23-05-2019,10859894,4,2,42
361167,23-05-2019,10859894,4,2476,25
362735,23-05-2019,10859898,4,2,42
357038,23-05-2019,10859902,4,25453,58
359908,23-05-2019,10859905,4,5069,28
359908,23-05-2019,10859905,4,5072,18
359908,23-05-2019,10859905,4,24759,40
359908,23-05-2019,10859905,4,25453,87
361847,23-05-2019,10859911,4,1,52
362876,23-05-2019,10859913,4,25575,22
362899,23-05-2019,10859916,4,25306,28
349279,23-05-2019,10859919,4,15858,22
362961,23-05-2019,10859923,4,25454,46
362974,23-05-2019,10859926,4,1,26
361246,23-05-2019,10859930,4,1,52
361246,23-05-2019,10859930,4,25575,88
344262,23-05-2019,10859932,4,4911,70
344262,23-05-2019,10859932,4,15858,22
362777,23-05-2019,10859935,4,15858,88
349968,23-05-2019,10859939,4,25575,22
363029,23-05-2019,10859941,4,15858,66
363039,23-05-2019,10859944,4,25304,21
363053,23-05-2019,10859948,4,25452,46
363053,23-05-2019,10859948,4,25453,29
363063,23-05-2019,10859951,4,4741,24
363063,23-05-2019,10859951,4,25306,28
363085,23-05-2019,10859955,4,25523,29
360070,23-05-2019,10859958,4,25452,23
360070,23-05-2019,10859958,4,25453,29
360142,23-05-2019,10859962,4,1,104
363084,23-05-2019,10859964,4,1,26
339796,23-05-2019,10859966,4,25305,46
363109,23-05-2019,10859970,4,5072,18
363109,23-05-2019,10859970,4,15858,44
363109,23-05-2019,10859970,4,16151,20
363086,23-05-2019,10859975,4,25304,21
363139,23-05-2019,10859978,4,25306,84
363132,23-05-2019,10859982,4,25523,29
345991,23-05-2019,10859986,4,4911,35
345991,23-05-2019,10859986,4,10696,304
345991,23-05-2019,10859986,4,11233,316.48
345991,23-05-2019,10859986,4,25308,18
356342,23-05-2019,10859991,4,15858,22
356342,23-05-2019,10859991,4,25523,29
362045,23-05-2019,10859995,4,25575,22
363198,23-05-2019,10859999,4,25304,42
356409,23-05-2019,10860003,4,15858,22
356409,23-05-2019,10860003,4,25453,29
363169,23-05-2019,10860005,4,25453,145
363202,23-05-2019,10860007,4,15858,44
363215,23-05-2019,10860010,4,15858,88
363245,23-05-2019,10860012,4,25452,23
363251,23-05-2019,10860016,4,15858,22
363252,23-05-2019,10860019,4,25523,29
363266,23-05-2019,10860022,4,1,52
360509,23-05-2019,10860024,4,25453,29
363306,23-05-2019,10860028,4,2,63
363306,23-05-2019,10860028,4,24766,40
363264,23-05-2019,10860032,4,1,52
363258,23-05-2019,10860035,4,25523,29
363317,23-05-2019,10860037,4,15858,22
363312,23-05-2019,10860041,4,25305,46
363326,23-05-2019,10860044,4,25575,66
363043,23-05-2019,10860047,4,25452,69
338830,23-05-2019,10860051,4,1,156
358427,23-05-2019,10860055,4,15858,88
363324,23-05-2019,10860058,4,25523,29
363385,23-05-2019,10860061,4,25454,46
363380,23-05-2019,10860063,4,25575,44
363444,23-05-2019,10860066,4,15858,110
363397,23-05-2019,10860069,4,25305,46
363463,23-05-2019,10860073,4,25523,29
363468,23-05-2019,10860075,4,15858,66
363483,23-05-2019,10860079,4,4911,70
363483,23-05-2019,10860079,4,5055,38
363483,23-05-2019,10860079,4,5130,140
363483,23-05-2019,10860079,4,15858,44
356989,23-05-2019,10860084,4,4911,70
356989,23-05-2019,10860084,4,16151,10
356989,23-05-2019,10860084,4,25306,84
363496,23-05-2019,10860090,4,25306,28
360471,23-05-2019,10860093,4,25452,23
363517,23-05-2019,10860095,4,1,26
363517,23-05-2019,10860095,4,2,21
363509,23-05-2019,10860098,4,25575,22
363551,23-05-2019,10860101,4,4030,168.26
363551,23-05-2019,10860101,4,6075,127
363551,23-05-2019,10860101,4,10888,89.1
363551,23-05-2019,10860101,4,25523,58
363560,23-05-2019,10860106,4,25523,29
360710,23-05-2019,10860110,4,4911,70
360710,23-05-2019,10860110,4,25007,25
363441,23-05-2019,10860114,4,25523,87
363571,23-05-2019,10860117,4,25523,29
348855,23-05-2019,10860121,4,2,21
350751,23-05-2019,10860124,4,2,42
350751,23-05-2019,10860124,4,5043,38
350751,23-05-2019,10860124,4,5080,48
350751,23-05-2019,10860124,4,5125,26
350751,23-05-2019,10860124,4,15867,25
350751,23-05-2019,10860124,4,24759,40
350751,23-05-2019,10860124,4,24768,46
350751,23-05-2019,10860124,4,25093,49.5
350751,23-05-2019,10860124,4,25452,46
363364,23-05-2019,10860132,4,25575,22
351459,23-05-2019,10860136,4,25523,58
351459,23-05-2019,10860136,4,25524,24
361849,23-05-2019,10860140,4,2704,10
361849,23-05-2019,10860140,4,25308,18
336263,23-05-2019,10860144,4,2,42
363676,23-05-2019,10860148,4,25523,29
363325,23-05-2019,10860149,4,25523,58
363654,23-05-2019,10860152,4,25304,21
361387,23-05-2019,10860156,4,25452,92
360639,23-05-2019,10860159,4,1,26
363712,23-05-2019,10860162,4,1,26
338722,23-05-2019,10860166,4,1,52
363731,23-05-2019,10860170,4,25455,66
363715,23-05-2019,10860174,4,25458,64
363715,23-05-2019,10860174,4,25523,29
361970,23-05-2019,10860178,4,25523,29
363869,23-05-2019,10860181,4,25524,24
348390,23-05-2019,10860183,4,15858,66
361238,23-05-2019,10860187,4,25523,29
363892,23-05-2019,10860189,4,4882,35
363892,23-05-2019,10860189,4,4911,70
363892,23-05-2019,10860189,4,5116,255
363892,23-05-2019,10860189,4,5130,140
363892,23-05-2019,10860189,4,6988,25
363892,23-05-2019,10860189,4,8410,55
363892,23-05-2019,10860189,4,15864,32
363892,23-05-2019,10860189,4,15867,25
363892,23-05-2019,10860189,4,25007,25
363892,23-05-2019,10860189,4,25524,24
363934,23-05-2019,10860198,4,15858,44
348283,23-05-2019,10860202,4,17928,44
356654,23-05-2019,10860205,4,25304,42
357645,23-05-2019,10860208,4,15858,22
364041,23-05-2019,10860211,4,25523,116
364045,23-05-2019,10860214,4,15858,44
364054,23-05-2019,10860217,4,25452,23
358226,23-05-2019,10860219,4,25304,21
364076,23-05-2019,10860223,4,38,46
364076,23-05-2019,10860223,4,4741,24
364076,23-05-2019,10860223,4,8410,55
364076,23-05-2019,10860223,4,25007,25
364076,23-05-2019,10860223,4,25523,116
364096,23-05-2019,10860227,4,15858,66
348646,23-05-2019,10860231,4,4911,35
348646,23-05-2019,10860231,4,25458,32
360271,23-05-2019,10860234,4,24641,88
349609,23-05-2019,10860238,4,4880,45
349609,23-05-2019,10860238,4,25306,28
364113,23-05-2019,10860241,4,25452,46
342511,23-05-2019,10860244,4,15858,44
364129,23-05-2019,10860247,4,25523,58
364133,23-05-2019,10860249,4,15858,22
359187,23-05-2019,10860253,4,1,78
364153,23-05-2019,10860257,4,25304,21
352918,23-05-2019,10860260,4,15858,66
363818,23-05-2019,10860262,4,24638,28
359042,23-05-2019,10860265,4,25452,69
364166,23-05-2019,10860269,4,15858,44
360721,23-05-2019,10860272,4,5842,45
360721,23-05-2019,10860272,4,15858,66
364187,23-05-2019,10860276,4,24638,28
362578,23-05-2019,10860278,4,15858,88
347722,23-05-2019,10860282,4,25453,116
357044,23-05-2019,10860284,4,25452,46
357692,23-05-2019,10860286,4,25453,58
363082,23-05-2019,10860289,4,25455,22
361131,23-05-2019,10860292,4,1,26
359377,23-05-2019,10860295,4,15858,66
358399,23-05-2019,10860298,4,15858,22
358169,23-05-2019,10860300,4,17928,132
364274,23-05-2019,10860303,4,4880,45
364274,23-05-2019,10860303,4,16152,10
364274,23-05-2019,10860303,4,25305,23
363465,23-05-2019,10860308,4,2704,10
363465,23-05-2019,10860308,4,2722,10
363465,23-05-2019,10860308,4,15858,22
337363,23-05-2019,10860312,4,1,78
337413,23-05-2019,10860315,4,4741,48
337413,23-05-2019,10860315,4,5016,19
337413,23-05-2019,10860315,4,5072,18
337413,23-05-2019,10860315,4,5125,26
337413,23-05-2019,10860315,4,15861,63
337413,23-05-2019,10860315,4,21105,90
364408,23-05-2019,10860321,4,15858,66
364408,23-05-2019,10860321,4,25093,49.5
350807,23-05-2019,10860325,4,25523,87
360908,23-05-2019,10860328,4,25304,42
349706,23-05-2019,10860331,4,4835,120
349706,23-05-2019,10860331,4,5038,17
349706,23-05-2019,10860331,4,5046,38
349706,23-05-2019,10860331,4,5077,9
349706,23-05-2019,10860331,4,15861,21
336757,23-05-2019,10860338,4,25306,28
336757,23-05-2019,10860338,4,25307,40
339986,23-05-2019,10860340,4,9337,40
349342,23-05-2019,10860344,4,2,63
349342,23-05-2019,10860344,4,6988,25
359212,23-05-2019,10860348,4,25523,29
340248,23-05-2019,10860351,4,1,26
364616,23-05-2019,10860354,4,15858,88
364452,23-05-2019,10860356,4,1,26
364452,23-05-2019,10860356,4,2,21
359371,23-05-2019,10860360,4,1,26
358831,23-05-2019,10860363,4,2,21
336657,23-05-2019,10860367,4,14,64
336657,23-05-2019,10860367,4,19450,425.8
339687,23-05-2019,10860371,4,25523,29
361695,23-05-2019,10860375,4,25304,63
349238,23-05-2019,10860378,4,2,84
349238,23-05-2019,10860378,4,60,148.5
349238,23-05-2019,10860378,4,5066,20
349238,23-05-2019,10860378,4,5080,48
358874,23-05-2019,10860383,4,24642,22
336641,23-05-2019,10860386,4,15858,22
364823,23-05-2019,10860389,4,25306,28
350224,23-05-2019,10860392,4,14,128
358858,23-05-2019,10860395,4,1,130
358858,23-05-2019,10860395,4,5117,15
335593,23-05-2019,10860397,4,1,78
337564,23-05-2019,10860401,4,1,52
359345,23-05-2019,10860403,4,2,42
352475,23-05-2019,10860406,4,2244,19
352475,23-05-2019,10860406,4,16152,10
352475,23-05-2019,10860406,4,25575,66
358278,23-05-2019,10860412,4,4911,175
358278,23-05-2019,10860412,4,25452,138
363350,23-05-2019,10860415,4,25575,22
336860,23-05-2019,10860416,4,24642,44
349989,23-05-2019,10860420,4,15858,44
349989,23-05-2019,10860420,4,24645,32
361096,23-05-2019,10860422,4,15858,44
341550,23-05-2019,10860426,4,1,78
347655,23-05-2019,10860430,4,1,26
358365,23-05-2019,10860432,4,15858,66
361158,23-05-2019,10860435,4,15858,66
349335,23-05-2019,10860438,4,4911,35
356775,23-05-2019,10860441,4,15858,44
362630,23-05-2019,10860444,4,25309,19
362004,23-05-2019,10860448,4,2,42
361247,23-05-2019,10860450,4,25575,66
361393,23-05-2019,10860454,4,24641,44
360190,23-05-2019,10860456,4,5095,28
360190,23-05-2019,10860456,4,15858,66
360190,23-05-2019,10860456,4,24759,40
364987,23-05-2019,10860460,4,25523,58
363000,23-05-2019,10860463,4,25310,42
363000,23-05-2019,10860463,4,25453,87
351753,23-05-2019,10860466,4,25454,46
341169,23-05-2019,10860469,4,15858,22
365039,23-05-2019,10860473,4,25454,46
358887,23-05-2019,10860477,4,25523,87
344827,23-05-2019,10860481,4,15858,22
344827,23-05-2019,10860481,4,25523,58
362525,23-05-2019,10860484,4,2,21
349330,23-05-2019,10860485,4,15858,44
349330,23-05-2019,10860485,4,25310,21
364624,23-05-2019,10860490,4,1,78
336648,23-05-2019,10860494,4,4911,35
336648,23-05-2019,10860494,4,25523,58
362358,23-05-2019,10860499,4,24638,28
362358,23-05-2019,10860499,4,24641,66
361556,23-05-2019,10860503,4,25523,29
360419,23-05-2019,10860505,4,1,26
